,,logLik,se,gamma,m,rho,epsilon,omega,c,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6
1.0,42,-3795.427978515625,,26.029850006103516,0.05364604294300079,0.0,14.819839477539062,0.005713223479688168,1.0,-0.006396574974060059,3.670302629470825,0.26900598406791687,2.335665225982666,5.464019775390625,-0.27860212326049805,3.5644466876983643,3.6811976432800293,4.407763957977295,-12.159394264221191,-3.101045846939087,-1.9204126596450806,-4.915990352630615,-3.4754443168640137,-12.651897430419922
1.0,43,-3783.562744140625,,16.538829803466797,0.04771987721323967,0.0,9.526670455932617,0.1813158392906189,1.0,-0.008225568532943726,3.4296464920043945,0.25967299938201904,0.39254501461982727,6.863977432250977,-5.490909576416016,3.7139334678649902,3.3364815711975098,4.4372076988220215,0.07891732454299927,-6.343443393707275,-5.76526403427124,-1.3678423166275024,-10.011509895324707,-5.03790283203125
1.0,44,-3767.54345703125,,24.037107467651367,0.06946426630020142,0.0,12.489389419555664,0.01614745520055294,1.0,-0.006818503737449646,3.558077335357666,0.19475427269935608,1.9260624647140503,5.327857971191406,0.18312320113182068,3.3849265575408936,3.7987630367279053,4.267520904541016,-1.3798820972442627,-3.2063894271850586,-3.766038179397583,-3.8928513526916504,-7.0813374519348145,-5.27749490737915
1.0,45,-3847.979736328125,,11.420024871826172,0.044116534292697906,0.0,8.846489906311035,0.0029417192563414574,1.0,-0.003774464428424835,4.119875907897949,0.26541680097579956,-0.9725006818771362,-2.491722345352173,-1.0418685674667358,3.7011613845825195,3.0313003063201904,4.647711277008057,-2.0333075523376465,2.69741153717041,-5.404597282409668,-4.686687469482422,-4.215876579284668,-7.690816879272461
1.0,46,-3756.807861328125,,18.815086364746094,0.043560776859521866,0.0,24.126171112060547,13.181958198547363,1.0,-0.003374096155166626,3.286336898803711,0.22541549801826477,1.005936622619629,5.972506046295166,-2.912255048751831,3.8502070903778076,3.370290756225586,4.471784591674805,-1.0953879356384277,-2.3646209239959717,-3.2311770915985107,-3.674088716506958,-8.378901481628418,-5.644481182098389
1.0,47,-3789.28662109375,,15.14242935180664,0.048141736537218094,0.0,10.735806465148926,0.001027625403366983,1.0,0.00046848740428686144,3.361433744430542,0.2523936331272125,0.7106018662452698,5.867190361022949,-3.381253480911255,3.23012638092041,3.4811899662017822,4.235350608825684,-2.625775098800659,0.5732624530792236,-6.30586051940918,-2.097846508026123,-7.847489833831787,-15.123172760009766
1.0,48,-3784.161865234375,,28.997188568115234,0.0705389529466629,0.0,16.254432678222656,4.997675205231644e-05,1.0,-0.00527423620223999,3.335724115371704,0.22225183248519897,2.78165340423584,5.076262950897217,0.9711351990699768,3.7856931686401367,3.8737850189208984,4.23750638961792,-8.471895217895508,-8.108318328857422,-1.010694980621338,-6.005557060241699,-8.587087631225586,-2.8259100914001465
1.0,49,-3785.427001953125,,21.487804412841797,0.06624901294708252,0.0,9.683502197265625,6.666589615633711e-05,1.0,-0.009443804621696472,3.6417272090911865,0.19968165457248688,1.579546570777893,5.872497081756592,-2.190464973449707,3.979370594024658,3.428562641143799,4.337752819061279,-5.35610818862915,-2.34328556060791,-3.27004337310791,-3.937037706375122,-9.355401992797852,-2.3396947383880615
1.0,50,-3783.373291015625,,18.005687713623047,0.04791780933737755,0.0,16.015830993652344,0.006740508135408163,1.0,-0.007511971592903137,3.1439545154571533,0.23453371226787567,1.2655731439590454,6.16139030456543,-3.2623965740203857,3.676826238632202,3.5985536575317383,4.199400424957275,-14.669137954711914,-9.345137596130371,-3.5625176429748535,-2.763052225112915,-11.179004669189453,-0.6452673077583313
1.0,51,-3751.76611328125,,19.531774520874023,0.05349158123135567,0.0,18.953651428222656,0.06556269526481628,1.0,-0.003412771224975586,3.26593017578125,0.22426874935626984,0.8581324219703674,5.964993000030518,-2.8743574619293213,3.9262890815734863,3.3547720909118652,4.4490532875061035,-1.9173799753189087,-1.2253206968307495,-4.005385398864746,-3.48026967048645,-9.192152976989746,-5.552581310272217
1.0,52,-3756.3671875,,18.577754974365234,0.048397183418273926,0.0,21.99486541748047,0.0010336337145417929,1.0,-0.007991715073585511,3.2952568531036377,0.2183593362569809,1.1874418258666992,5.888452529907227,-2.7019031047821045,3.6458969116210938,3.571486711502075,4.178986072540283,-2.3662753105163574,-1.3205461502075195,-4.420931339263916,-3.2495999336242676,-7.86815881729126,-3.180413246154785
1.0,53,-3770.012451171875,,21.230846405029297,0.0722438246011734,0.0,8.549755096435547,0.007668333128094673,1.0,-0.006556941270828247,3.5989110469818115,0.20095813274383545,1.706608772277832,5.664177417755127,-1.870832085609436,3.964003324508667,3.5826992988586426,4.311654567718506,-1.86762535572052,-2.463413953781128,-2.063128709793091,-5.818976402282715,-6.939803600311279,-9.617630004882812
1.0,54,-3785.750732421875,,15.491424560546875,0.05374417081475258,0.0,6.3152642250061035,0.9677923321723938,1.0,-0.001979077011346817,3.397350311279297,0.27333390712738037,-0.04179410636425018,7.258408546447754,-6.71651029586792,3.821892499923706,3.2808806896209717,4.447765827178955,0.06935322284698486,-5.370634078979492,-4.237113952636719,-2.3699076175689697,-9.57802677154541,-6.680488109588623
1.0,55,-3788.45751953125,,20.933042526245117,0.07878942042589188,0.0,4.6682868003845215,0.06111494079232216,1.0,-0.005911079049110412,3.345351457595825,0.262718141078949,2.1281373500823975,5.713040828704834,-1.3714580535888672,3.681757688522339,3.5839996337890625,4.152109622955322,-8.15682315826416,-6.197806358337402,-3.597853422164917,-3.489021062850952,-9.762600898742676,-3.2684316635131836
1.0,56,-3829.078857421875,,17.727794647216797,0.05906057357788086,0.0,6.096090316772461,0.01386980153620243,1.0,-0.005675208568572998,3.2823145389556885,0.27721160650253296,1.6052360534667969,5.7192840576171875,-1.9778605699539185,4.285818099975586,3.1494081020355225,4.307415962219238,-9.605911254882812,-1.5062592029571533,-11.036698341369629,-8.445419311523438,-5.9487481117248535,-7.262482166290283
1.0,57,-3797.169189453125,,20.806198120117188,0.05601970851421356,0.0,9.121710777282715,0.023370034992694855,1.0,-0.008541356325149536,3.3328661918640137,0.26933979988098145,1.792606234550476,5.750630855560303,-2.0861856937408447,3.8088109493255615,3.436736822128296,4.292983531951904,-6.485961437225342,-10.706061363220215,-1.3509472608566284,-5.337393760681152,-5.929646015167236,-6.315930366516113
1.0,58,-3787.885009765625,,24.187801361083984,0.06809432059526443,0.0,8.70251750946045,0.05198874697089195,1.0,-0.006697853207588196,3.425459146499634,0.26532405614852905,2.296752452850342,5.516597747802734,-0.9955390691757202,3.840376615524292,3.647894859313965,4.254974842071533,-9.126896858215332,-4.41639518737793,-1.8805298805236816,-5.130664348602295,-6.312398910522461,-9.438117980957031
1.0,59,-3786.0673828125,,18.37467384338379,0.06375627219676971,0.0,6.376823902130127,0.1763087958097458,1.0,-0.0010670052468776702,3.7050726413726807,0.25483208894729614,1.5956571102142334,5.71657133102417,-2.9042279720306396,3.6228296756744385,3.590872049331665,4.068288803100586,-3.9794154167175293,0.12642903625965118,-4.4018378257751465,-2.8276872634887695,-9.284821510314941,-2.131768226623535
1.0,60,-3781.559814453125,,22.151288986206055,0.0686817616224289,0.0,8.58625316619873,0.04451471194624901,1.0,-0.01103012204170227,3.6608364582061768,0.23697738349437714,1.6373764276504517,5.704403877258301,-1.8737661838531494,4.04478120803833,3.3491573333740234,4.479691505432129,-1.2846931219100952,-2.497109889984131,-2.340869426727295,-5.784217834472656,-5.296374797821045,-8.804950714111328
1.0,61,-3774.3134765625,,21.48313331604004,0.07601544260978699,0.0,6.8722686767578125,0.00024361103714909405,1.0,-0.007198111414909363,3.6911909580230713,0.233578160405159,1.40340256690979,5.5962066650390625,-1.6058095693588257,3.795715570449829,3.4593942165374756,4.348768711090088,-2.730402708053589,-0.5888858437538147,-4.5015411376953125,-3.3490817546844482,-8.92747688293457,-2.6741085052490234
1.0,62,-3771.67724609375,,14.870274543762207,0.05152421072125435,0.0,7.805401802062988,0.00023027113638818264,1.0,-0.004453592896461487,3.314678907394409,0.2487511932849884,-0.48278188705444336,7.593990325927734,-8.52358341217041,4.46764612197876,2.879733085632324,4.763587474822998,0.3392370641231537,-5.3443379402160645,-3.481381893157959,-3.5339739322662354,-8.300726890563965,-6.733663082122803
1.0,63,-3777.94921875,,17.30234718322754,0.03374398127198219,0.0,35.565303802490234,0.03461117297410965,1.0,-0.00980467438697815,3.564882516860962,0.22479094564914703,0.11813443899154663,6.535252571105957,-4.706002712249756,3.9140748977661133,3.17498517036438,4.666235446929932,-1.5365455150604248,0.1911652535200119,-4.6741108894348145,-2.371021032333374,-7.8507914543151855,-7.794644355773926
1.0,64,-3767.97412109375,,20.407121658325195,0.06311951577663422,0.0,9.908617973327637,0.021163493394851685,1.0,-0.004667442142963409,3.6217973232269287,0.20598135888576508,1.4988508224487305,6.047764778137207,-3.61466908454895,3.9928719997406006,3.429677963256836,4.390474319458008,-4.454624652862549,-0.5806834101676941,-3.489694118499756,-3.598853588104248,-8.003395080566406,-3.278003454208374
1.0,65,-3777.382568359375,,19.403789520263672,0.05623617768287659,0.0,8.622516632080078,0.03512521833181381,1.0,-0.010034215450286866,3.5917158126831055,0.26126712560653687,0.743666410446167,6.265106201171875,-3.0309908390045166,4.096234321594238,3.1500556468963623,4.720607757568359,-0.9624621868133545,-1.749142050743103,-3.2348146438598633,-4.3240647315979,-6.218128681182861,-9.332457542419434
1.0,66,-3787.356689453125,,21.099401473999023,0.053102001547813416,0.0,13.729442596435547,0.03496326133608818,1.0,-6.270862650126219e-05,3.3675692081451416,0.2560565173625946,1.8117908239364624,5.736908435821533,-2.044860601425171,4.141181468963623,3.3600783348083496,4.439032554626465,-7.8537211418151855,-0.16314569115638733,-2.6898107528686523,-4.6572065353393555,-7.8312859535217285,-7.350925445556641
1.0,67,-3767.55029296875,,25.653064727783203,0.0716908872127533,0.0,10.348966598510742,0.003003831719979644,1.0,-0.003491930365562439,3.480085611343384,0.23804228007793427,2.003416061401367,5.643357276916504,-0.8432294726371765,3.987840175628662,3.6598355770111084,4.3709845542907715,-1.9424779415130615,-4.69596004486084,-2.0319809913635254,-4.7829413414001465,-7.744062423706055,-4.128605842590332
1.0,68,-3788.828857421875,,17.01447296142578,0.06423314660787582,0.0,5.033333778381348,0.0051038069650530815,1.0,-0.005623127222061157,3.5168838500976562,0.2521604597568512,1.1352336406707764,6.233715534210205,-4.208170413970947,3.406865119934082,3.3698501586914062,4.337430477142334,-1.3156722784042358,-2.722947835922241,-6.123103618621826,-2.574995756149292,-6.666802406311035,-9.651619911193848
1.0,69,-3775.06689453125,,18.97052764892578,0.06123461201786995,0.0,8.768777847290039,0.0004114793846383691,1.0,-0.002413085848093033,3.8553152084350586,0.19446732103824615,1.1223742961883545,5.958871364593506,-2.5225892066955566,3.892908811569214,3.3461203575134277,4.493549346923828,-1.8748819828033447,-1.6324561834335327,-2.788532257080078,-4.448032379150391,-6.8329668045043945,-4.624869346618652
1.0,70,-3784.973876953125,,20.2131404876709,0.06355146318674088,0.0,8.737319946289062,0.003519737860187888,1.0,-0.007235119938850403,3.2898008823394775,0.22731786966323853,1.6714156866073608,5.936554908752441,-2.8260350227355957,3.843874216079712,3.4389865398406982,4.288939952850342,-11.144028663635254,-3.3084099292755127,-3.087160348892212,-4.140369415283203,-10.359031677246094,-11.681707382202148
1.0,71,-3780.5771484375,,17.414457321166992,0.061092622578144073,0.0,6.086195945739746,0.0674891397356987,1.0,-0.008047666549682617,3.354487419128418,0.2698477506637573,0.44486016035079956,7.139894008636475,-6.1816630363464355,4.044467449188232,3.2646305561065674,4.48030424118042,0.23100942373275757,-8.728154182434082,-3.1302096843719482,-3.5240845680236816,-7.7618632316589355,-5.262554168701172
1.0,72,-3770.8828125,,16.315969467163086,0.06295496225357056,0.0,7.569546699523926,6.968984234845266e-05,1.0,-0.008177936673164368,3.271029472351074,0.22901055216789246,1.054058313369751,5.967714309692383,-3.923546552658081,3.6374287605285645,3.4584474563598633,4.14890193939209,-4.993821144104004,1.283186674118042,-8.563542366027832,-1.2276451587677002,-12.197148323059082,-1.9847725629806519
1.0,73,-3789.04150390625,,23.536558151245117,0.07449696958065033,0.0,8.242630004882812,0.003157504601404071,1.0,-0.00046819064766168595,3.559687376022339,0.23210935294628143,2.298253059387207,5.474372863769531,-0.6033711433410645,3.797175884246826,3.636523962020874,4.269837856292725,-2.0613791942596436,-8.589798927307129,-0.6151794195175171,-6.2573370933532715,-5.682504177093506,-6.078528881072998
1.0,74,-3818.752197265625,,14.307243347167969,0.052802857011556625,0.0,10.030220031738281,0.015901463106274605,1.0,-0.007688935995101929,3.550788640975952,0.1880994737148285,-0.1616622656583786,6.268919467926025,-4.2099714279174805,4.01485013961792,3.085266351699829,4.335719585418701,-2.1679534912109375,-0.26152652502059937,-9.349298477172852,-9.484624862670898,-5.160101413726807,-4.328189373016357
1.0,75,-3791.427734375,,19.65467643737793,0.0724494457244873,0.0,4.850210189819336,0.00023736442381050438,1.0,-0.006991594433784485,3.3501996994018555,0.2661086320877075,1.6385259628295898,6.035763740539551,-2.6152729988098145,3.9040448665618896,3.410602331161499,4.2244439125061035,-10.584268569946289,-6.005609512329102,-3.5646586418151855,-3.285381555557251,-13.525961875915527,-0.7824826836585999
1.0,76,-3753.700439453125,,19.331533432006836,0.06045615300536156,0.0,12.549663543701172,0.0008110674098134041,1.0,-0.006737122535705567,3.1566860675811768,0.2325776219367981,1.1042544841766357,5.9754252433776855,-2.74458384513855,3.8575806617736816,3.435394287109375,4.369229316711426,-0.5123929381370544,-3.173861265182495,-3.336846113204956,-4.149302005767822,-9.210355758666992,-10.219630241394043
1.0,77,-3853.53076171875,,11.789976119995117,0.5594009757041931,0.0,52.975250244140625,0.0008464984130114317,1.0,-0.00023288784548640252,3.421647310256958,0.25798842310905457,-1.692713737487793,5.029000759124756,-2.7252767086029053,3.8061654567718506,2.889293670654297,4.46498966217041,-4.465124607086182,-1.5550448894500732,-6.936127662658691,-7.795673370361328,-7.971932888031006,-6.016312599182129
1.0,78,-3781.46728515625,,24.47932243347168,0.07276523113250732,0.0,9.727483749389648,0.053222157061100006,1.0,-0.0033989569544792177,3.1925811767578125,0.2526135742664337,2.5485780239105225,5.1011834144592285,0.463131844997406,3.502190589904785,3.8961758613586426,4.037856578826904,-8.051392555236816,-8.509307861328125,-2.7702038288116455,-4.101040363311768,-10.744534492492676,-1.4484330415725708
1.0,79,-3796.9560546875,,18.3485050201416,0.045133739709854126,0.0,10.683907508850098,0.00562185188755393,1.0,-0.00604591190814972,3.271528959274292,0.28955307602882385,1.4960261583328247,6.087502479553223,-3.2930972576141357,3.6534018516540527,3.503649950027466,4.31266450881958,-6.575771808624268,-7.9407548904418945,-3.258974313735962,-2.5413832664489746,-9.106769561767578,-3.5361428260803223
1.0,80,-3783.960693359375,,16.908166885375977,0.06638433784246445,0.0,4.909543037414551,0.000803717935923487,1.0,-0.0030477705597877504,3.1127984523773193,0.2779037058353424,1.3884835243225098,6.25651741027832,-4.236937046051025,3.380542755126953,3.645238161087036,3.9875264167785645,-1.4047372341156006,-8.58175277709961,-6.984613418579102,-0.8833742737770081,-12.446467399597168,-4.543332099914551
1.0,81,-3787.2158203125,,19.874406814575195,0.03170577064156532,0.0,62.405303955078125,0.00019886480004061013,1.0,-0.012988512516021728,3.484132766723633,0.24369877576828003,1.1982475519180298,5.943659782409668,-2.1646041870117188,3.657198905944824,3.5579943656921387,4.279375076293945,-0.23397012054920197,-3.32743501663208,-3.0788707733154297,-2.9416444301605225,-8.901866912841797,-5.707036972045898
1.0,82,-3798.111083984375,,17.648231506347656,0.06472140550613403,0.0,4.8933892250061035,0.0004635925288312137,1.0,-0.010452842712402344,3.2069599628448486,0.2873683571815491,1.026786208152771,6.688601493835449,-5.000375747680664,4.265796661376953,3.1311686038970947,4.465158939361572,-9.381877899169922,-9.937349319458008,-3.0433712005615234,-4.357564449310303,-9.305228233337402,-3.3415675163269043
1.0,83,-3802.043212890625,,17.791040420532227,0.061650216579437256,0.0,5.615345478057861,0.004072747193276882,1.0,-0.006297631859779358,3.244868516921997,0.27041468024253845,1.1722266674041748,6.370906352996826,-4.357823848724365,4.133675575256348,3.1706507205963135,4.343033313751221,-5.400720596313477,-7.995265483856201,-8.058465003967285,-1.1127885580062866,-12.629217147827148,-8.094070434570312
1.0,84,-3777.392333984375,,20.18653678894043,0.05298028141260147,0.0,10.730545043945312,1.6367573738098145,1.0,-0.007485454082489014,3.5209295749664307,0.2654396891593933,1.0655688047409058,6.235227108001709,-2.6606388092041016,4.151165008544922,3.293121814727783,4.551820278167725,1.0401440858840942,-6.636491775512695,-0.9683330059051514,-5.675382137298584,-5.705531120300293,-6.487919330596924
1.0,85,-3766.490966796875,,29.444175720214844,0.07726595550775528,0.0,13.008689880371094,0.00891808420419693,1.0,-0.003961096405982971,3.594078540802002,0.23396246135234833,2.3528401851654053,5.296902179718018,0.6251075863838196,3.8816137313842773,3.7450485229492188,4.505162715911865,-0.7824991941452026,-3.8775224685668945,-1.6939702033996582,-5.621174335479736,-5.360790729522705,-7.871532917022705
1.0,86,-3772.616455078125,,21.07425880432129,0.07340601831674576,0.0,7.925533294677734,0.4358721673488617,1.0,-0.005586525201797485,3.615910053253174,0.20926131308078766,1.9461182355880737,5.620691776275635,-2.615429401397705,3.7308123111724854,3.68721866607666,4.053069114685059,-4.923943996429443,-0.12439662218093872,-3.7778689861297607,-3.6345465183258057,-9.016552925109863,-2.1957452297210693
1.0,87,-3775.693603515625,,22.027456283569336,0.10839323699474335,0.0,4.2407121658325195,0.011368155479431152,1.0,-0.0002891370840370655,3.2937264442443848,0.24559934437274933,2.224433183670044,5.531798839569092,-1.7860965728759766,3.826220989227295,3.7171759605407715,4.0248637199401855,-7.036916732788086,-0.800086498260498,-4.19353723526001,-4.030223369598389,-10.76289176940918,-3.248102903366089
1.0,88,-3763.427734375,,23.93070411682129,0.047004472464323044,0.0,31.751100540161133,0.0003795598750002682,1.0,-0.005911407470703125,3.3454818725585938,0.23791278898715973,1.5026118755340576,6.094076156616211,-1.9898854494094849,4.0515666007995605,3.613452196121216,4.418642997741699,-0.5382034182548523,-5.401496887207031,-1.2190457582473755,-4.433017730712891,-9.615036010742188,-4.567066669464111
1.0,89,-3800.12548828125,,18.44939613342285,0.04828584939241409,0.0,14.336359024047852,0.4463823437690735,1.0,-0.009627503156661988,3.5471882820129395,0.21768034994602203,0.9578330516815186,6.357519626617432,-3.6695921421051025,4.631861209869385,2.9481537342071533,4.590507507324219,-2.5464537143707275,-5.1200737953186035,-0.2570963501930237,-8.02608585357666,-5.439096927642822,-3.5898044109344482
1.0,90,-3789.461181640625,,15.618569374084473,0.0631830021739006,0.0,6.170376300811768,0.07508586347103119,1.0,-0.011089503765106201,3.390968084335327,0.2272433191537857,0.8351457715034485,6.691442489624023,-5.900177001953125,3.5760185718536377,3.480949878692627,4.112952709197998,0.15793874859809875,-10.04378604888916,-4.126014232635498,-3.2731738090515137,-7.61463737487793,-6.1465301513671875
1.0,91,-3781.64306640625,,21.629844665527344,0.06328755617141724,0.0,12.48058795928955,0.0007391758263111115,1.0,-0.012089452743530273,3.670532703399658,0.19263078272342682,1.4178816080093384,5.927689552307129,-2.4873135089874268,4.008645534515381,3.4515950679779053,4.51748514175415,-1.0129717588424683,-2.4783999919891357,-2.652811288833618,-4.682676315307617,-5.735452651977539,-9.93070125579834
1.0,92,-3835.2919921875,,17.700002670288086,0.05192125216126442,0.0,10.99453353881836,0.1459130346775055,1.0,-0.010811387300491334,3.5541553497314453,0.24324741959571838,1.0767556428909302,5.1296467781066895,0.021550249308347702,4.222867965698242,3.1623120307922363,4.6261701583862305,-0.6103653907775879,-0.5206344723701477,-5.099793434143066,-10.800736427307129,-5.5777459144592285,-8.345666885375977
1.0,93,-3894.5888671875,,5.909143924713135,0.16047616302967072,0.0,11.770484924316406,0.0017442544922232628,1.0,-0.006175101399421692,4.31542444229126,0.1474023163318634,-2.5960960388183594,2.9399120807647705,-1.8408117294311523,1.1216984987258911,3.195373296737671,4.147974491119385,-3.192610502243042,-0.25821980834007263,-7.110452175140381,-5.544270992279053,-4.935715675354004,-9.765704154968262
1.0,94,-3782.068115234375,,17.040081024169922,0.060844335705041885,0.0,5.974516868591309,0.05616292357444763,1.0,-0.003956540822982788,3.2359957695007324,0.26775041222572327,0.8024607300758362,6.62021017074585,-4.285850524902344,3.6701016426086426,3.3438336849212646,4.414568901062012,1.2014049291610718,-12.407609939575195,-2.8533692359924316,-3.7285103797912598,-7.1338725090026855,-7.752943992614746
1.0,95,-3777.683837890625,,18.929702758789062,0.06725510209798813,0.0,6.126012802124023,0.6786310076713562,1.0,-0.0038786548376083373,3.0275681018829346,0.279962956905365,1.6825183629989624,5.824062347412109,-2.106510639190674,3.811795949935913,3.4761509895324707,4.152302265167236,-9.430639266967773,-8.80332088470459,-4.190968990325928,-2.912423610687256,-14.063989639282227,-0.5844699740409851
1.0,96,-3772.852294921875,,21.764690399169922,0.051752280443906784,0.0,14.495473861694336,0.03752848505973816,1.0,-0.008098862767219543,3.418982982635498,0.2598396837711334,1.0578575134277344,6.296619415283203,-2.916872501373291,4.384034156799316,3.1599225997924805,4.72481632232666,0.734643816947937,-5.690868854522705,-0.8024305105209351,-5.9728593826293945,-5.872793674468994,-8.548686981201172
1.0,97,-3770.556640625,,22.439180374145508,0.07538158446550369,0.0,8.870603561401367,3.359881884534843e-05,1.0,-0.0014449505507946015,3.421640634536743,0.22225123643875122,1.9430559873580933,5.609095573425293,-1.4988576173782349,4.049968719482422,3.495323419570923,4.3229217529296875,-0.5921159386634827,-5.386404037475586,-1.1178151369094849,-6.745502471923828,-4.933996677398682,-13.097026824951172
1.0,98,-3785.050048828125,,22.70094871520996,0.06069955974817276,0.0,11.052172660827637,0.002059193328022957,1.0,-0.007947567701339722,3.322068452835083,0.25610169768333435,2.057904005050659,5.650678634643555,-1.2452960014343262,3.746433734893799,3.627784013748169,4.302550315856934,-0.3123396337032318,-10.244673728942871,-0.6691181659698486,-5.397878170013428,-6.825566291809082,-8.616934776306152
1.0,99,-3816.093017578125,,14.151226043701172,0.04862285777926445,0.0,20.500404357910156,0.004065352957695723,1.0,-0.011988998651504516,3.8921079635620117,0.1347663253545761,0.5118417143821716,5.479493618011475,-2.070753812789917,3.937694549560547,3.171424150466919,4.3373308181762695,-2.9841372966766357,0.9162978529930115,-9.144857406616211,-7.528006553649902,-6.694429397583008,-4.037868499755859
0.97,0,-3754.483154296875,,24.194522857666016,0.06402088701725006,0.0,19.766145706176758,0.00047353605623357,1.0,-0.0031094229221343994,3.0416996479034424,0.24221248924732208,1.9983869791030884,5.492525100708008,-0.6882792711257935,3.6375274658203125,3.7956461906433105,4.2309651374816895,-1.1397970914840698,-4.285322666168213,-3.3555078506469727,-3.6071014404296875,-9.593111991882324,-9.118569374084473
0.97,1,-3852.562744140625,,11.253762245178223,0.03488113358616829,0.0,24.799449920654297,0.08593609184026718,1.0,-0.008780799508094787,3.6313371658325195,0.3002161979675293,-3.887793779373169,-6.0612945556640625,0.3068659007549286,3.4996585845947266,2.9795045852661133,4.882056713104248,-3.3877174854278564,4.033600330352783,-6.74920654296875,-4.16792631149292,-8.351426124572754,-0.4212903678417206
0.97,2,-3767.627197265625,,21.822275161743164,0.07576382160186768,0.0,10.178701400756836,0.009055716916918755,1.0,-0.0027552747726440428,3.235823631286621,0.2291223555803299,1.8571856021881104,5.735759258270264,-2.2253284454345703,3.872476816177368,3.5507092475891113,4.307429790496826,-4.571627140045166,-1.759290337562561,-2.818976879119873,-5.470512390136719,-5.014533519744873,-11.692574501037598
0.97,3,-3758.733642578125,,19.21106719970703,0.07629195600748062,0.0,6.783754348754883,0.042931098490953445,1.0,-0.004565015733242035,3.252781391143799,0.24754264950752258,0.9652612805366516,6.368030071258545,-3.8700127601623535,3.8199284076690674,3.3787124156951904,4.380451202392578,-1.643113613128662,-3.817279577255249,-3.4934754371643066,-4.367228984832764,-6.604069709777832,-5.2102460861206055
0.97,4,-3794.633056640625,,13.72234058380127,0.05512892082333565,0.0,9.619126319885254,0.000244948489125818,1.0,-0.009125589728355407,3.1930246353149414,0.22570198774337769,-0.12491679191589355,6.126770496368408,-4.271923065185547,4.1149187088012695,2.9833860397338867,4.54033088684082,-3.6214892864227295,2.0064010620117188,-12.262450218200684,-2.474318027496338,-8.335184097290039,-5.279444694519043
0.97,5,-3756.181640625,,18.384191513061523,0.06380478292703629,0.0,12.69477653503418,0.42248299717903137,1.0,-0.0049816715717315675,3.0853493213653564,0.2402324229478836,0.9874768853187561,6.006787300109863,-2.8991777896881104,3.4403140544891357,3.6576528549194336,4.1649394035339355,-1.8274885416030884,-2.244936943054199,-4.75587272644043,-3.0653932094573975,-9.271726608276367,-3.7043633460998535
0.97,6,-3818.4169921875,,23.46506118774414,0.06529051810503006,0.0,18.891857147216797,0.002389887347817421,1.0,-0.002759953439235687,3.08764910697937,0.25585442781448364,2.438614845275879,5.34176778793335,-0.03214677423238754,3.5866551399230957,3.9120709896087646,4.183078765869141,-8.677299499511719,-7.336529731750488,-1.9069957733154297,-4.688844203948975,-7.51407527923584,-4.348147869110107
0.97,7,-3785.892333984375,,24.902982711791992,0.09964704513549805,0.0,7.584211826324463,0.00011347195686539635,1.0,-0.0024703702330589293,3.0676331520080566,0.2567080557346344,2.6302130222320557,5.1304426193237305,0.4057360291481018,3.2975568771362305,3.973339796066284,4.047077178955078,-5.562071800231934,-7.516009330749512,-2.8553779125213623,-5.096347332000732,-6.008467674255371,-10.009008407592773
0.97,8,-3773.674560546875,,20.145288467407227,0.059357572346925735,0.0,12.590010643005371,0.00941050797700882,1.0,-0.004405734241008759,2.9611589908599854,0.2618394196033478,1.752440094947815,5.81058406829834,-2.1643004417419434,3.6173548698425293,3.6540207862854004,4.2087202072143555,-7.339660167694092,-6.2408623695373535,-3.128592014312744,-3.7237398624420166,-8.785038948059082,-9.90217113494873
0.97,9,-3778.221435546875,,18.970396041870117,0.05778258666396141,0.0,10.2459077835083,0.0027827478479593992,1.0,-0.004178569912910462,3.139305830001831,0.26566746830940247,1.391027808189392,6.291717529296875,-4.126173496246338,3.8374063968658447,3.3982994556427,4.340237140655518,-6.04675817489624,-10.266999244689941,-1.38496994972229,-5.219202995300293,-4.910726547241211,-9.933533668518066
0.97,10,-3765.621337890625,,19.72715950012207,0.06406160444021225,0.0,10.735383987426758,0.010517064481973648,1.0,-0.004700072109699249,3.010671377182007,0.25332000851631165,0.8137417435646057,6.367305755615234,-3.659550189971924,3.9054577350616455,3.4368762969970703,4.272258281707764,-1.5059932470321655,-5.986354827880859,-3.9029862880706787,-3.4417030811309814,-11.676976203918457,-2.350478410720825
0.97,11,-3781.172607421875,,21.1087703704834,0.08592754602432251,0.0,7.567107200622559,0.012540824711322784,1.0,-0.0028316429257392883,2.890957832336426,0.2658351957798004,1.9561740159988403,5.697917938232422,-1.5744478702545166,3.991615056991577,3.5743227005004883,4.237094879150391,-10.701685905456543,-12.455798149108887,-1.7359538078308105,-5.1642255783081055,-12.11656379699707,-6.150698184967041
0.97,12,-3783.671630859375,,21.54964828491211,0.07503442466259003,0.0,6.586483955383301,0.0035689317155629396,1.0,-0.005224416255950928,3.104790210723877,0.27057504653930664,1.9928381443023682,5.602949142456055,-1.540021538734436,3.447453260421753,3.690850257873535,4.1015472412109375,-11.94752311706543,-9.844693183898926,-3.567227602005005,-3.9651803970336914,-7.288386344909668,-9.570919036865234
